DATE	YEAR	STATE	CITY	PUBLIC	PRIVATE	FAMILY	FELONY	NON_STRANGER	NUMBER_LOCATIONS	LOCATION_PRIMARY	LOCATION_SECONDARY	UNSOLVED	SHOOTER_COUNT	SHOOTER_SUSPECTED	SHOOTER_MALE	SHOOTER_WHITE	SHOOTER_BLACK	SHOOTER_HISPANIC	SHOOTER_ASIAN	SHOOTER_OTHERNONWHITE	SHOOTER_IMMIGRANT	SHOOTER_AGE_UNDER18	SHOOTER_AGE_18TO24	SHOOTER_AGE_25TO29	SHOOTER_AGE_30TO39	SHOOTER_AGE_40TO49	SHOOTER_AGE_50TO59	SHOOTER_AGE_60PLUS	SHOOTER_FEMALE	SHOOTER_SUICIDE_ONSCENE	SHOOTER_SUICIDE_OFFSCENE	SHOOTER_KILLED_ONSCENE	SHOOTER_KILLED_OFFSCENE	SHOOTER_DETAINED_ONSCENE	SHOOTER_DETAINED_OFFSCENE	VICTIM_COUNT_SHOTINJURED	VICTIM_COUNT_SHOTFATAL	VICTIMS_MALE	VICTIMS_FEMALE	VICTIMS_AGE_UNDER18	VICTIMS_AGE_UNDER12	VICTIMS_AGE_12TO17	VICTIMS_AGE_18TO24	VICTIMS_AGE_25TO29	VICTIMS_AGE_30TO39	VICTIMS_AGE_40TO49	VICTIMS_AGE_50TO59	VICTIMS_AGE_60PLUS	VICTIMS_PREGNANT	VICTIMS_REL_ROMANTIC	VICTIMS_REL_COWORKERS	VICTIMS_REL_CHILDREN	VICTIMS_REL_OTHERFAMILY	VICTIMS_REL_OTHERNONSTRANGER	VICTIMS_REL_STRANGERS	GUNS_MULTIPLE	GUNS_HANDGUN	GUNS_SHOTGUN	GUNS_RIFLE	GUNS_ASSAULTWEAPON	DEFENSIVE_GUNS	OTHER_WEAPONS_USED	SHOOTING_DAYLIGHT	SHOOTER_PRIORARREST	SHOOTER_GANG	SHOOTER_VIOLENCE	SHOOTER_MENTALHEALTH	SHOOTER_MILITARY	SHOOTER_LAWENFORCE	SHOOTER_LOSTJOB	SHOOTER_FINANCIALSTRAIN	SHOOTER_SEPARATION	SHOOTER_CONFLICT	SHOOTER_OTHERSTRESS	SHOOTER_VICTIMABUSE	SHOOTER_VOICEMOTIVES	HATE_CRIME	SHOOTING_SPREE	SHOOTING_RURAL	SHOOTING_SUBURBAN	SHOOTING_URBAN	OFFICIAL_RECORDS	NEWS_ARTICLES_ORD	NEWS_MULTISTATE	NEWS_NYT	NEWS_LATIMES	NEWS_WAPOST	NEWS_CHICAGOTRIB
DEC-1997	1997	Georgia	Santa Claus	0	1	0	0	1	1	20	99	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	4	2	2	2	1	1	0	0	1	1	0	0	0	1	0	0	0	3	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	5	1	0	0	1	1
DEC-1997	1997	New York	Yonkers	0	1	1	0	0	1	20	99	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	4	1	3	2	1	1	1	0	0	1	0	0	0	1	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	3	1	0	0	0	0
DEC-1997	1997	California	Orange	1	0	0	0	1	1	24	99	0	1	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	3	4	4	0	0	0	0	0	0	0	3	1	0	0	0	4	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	1	0	5	0	0	1	0	1
JAN-1998	1998	California	Compton	1	0	0	1	0	1	24	99	1	99	0	99	99	99	99	99	99	99	99	99	99	99	99	99	99	0	0	99	0	99	0	0	0	4	4	0	0	0	0	0	2	2	0	0	0	0	99	99	99	99	99	99	99	99	99	99	99	0	0	0	99	99	99	99	99	99	99	99	99	99	99	99	99	0	0	0	0	1	0	1	0	0	1	0	0
JAN-1998	1998	Mississippi	Jackson	0	1	0	1	0	1	20	99	1	99	0	99	99	99	99	99	99	99	99	99	99	99	99	99	99	0	0	99	0	99	0	0	0	4	4	0	0	0	0	2	2	0	0	0	0	0	99	99	99	99	99	99	99	99	99	99	99	0	0	0	99	99	99	99	99	99	99	99	99	99	99	99	99	0	0	1	0	0	1	3	1	0	0	0	0
JAN-1998	1998	California	Compton	1	0	0	1	0	1	24	99	0	2	0	2	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	4	4	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	4	1	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0
JAN-1998	1998	Georgia	Walthourville	0	1	0	1	0	1	20	99	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	6	4	2	0	0	0	3	1	1	1	0	0	0	0	0	0	0	6	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0
MAR-1998	1998	Connecticut	Newington	1	0	0	0	1	1	11	99	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	4	3	1	0	0	0	0	0	2	1	1	0	0	0	4	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	5	1	1	1	1	1
MAR-1998	1998	Arkansas	Jonesboro	1	0	0	0	1	1	53	99	0	2	0	2	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	10	5	0	5	4	2	2	0	0	1	0	0	0	1	0	0	0	0	5	0	1	0	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	1	5	1	1	1	1	1
MAR-1998	1998	Arkansas	Jefferson	0	1	1	0	0	1	20	99	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	5	1	4	3	2	1	2	0	0	0	0	0	0	1	0	0	3	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	1	0	0	0	0
APR-1998	1998	Illinois	Mount Vernon	0	1	0	1	0	4	13	13	0	2	0	2	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	1	4	3	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	3	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	5	1	0	0	0	1
MAY-1998	1998	Oregon	Springfield	1	1	1	0	0	2	13	20	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	26	4	3	1	2	0	2	0	0	0	0	2	0	0	0	0	0	2	2	0	1	1	0	1	0	1	0	1	1	0	1	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	1	5	1	1	1	1	1
JUL-1998	1998	Washington	Tacoma	1	0	0	1	0	1	21	99	0	4	0	4	0	0	0	4	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	1	5	5	4	1	0	0	0	1	3	1	0	0	0	0	0	0	0	0	1	4	1	1	0	1	0	0	0	0	99	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	5	1	1	1	0	1
JUL-1998	1998	New Mexico	Canoncito	0	1	1	0	0	1	20	99	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	4	1	3	0	0	0	0	0	0	3	0	1	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	4	1	0	1	0	0
SEP-1998	1998	Colorado	Aurora	0	1	0	0	1	2	20	20	0	2	0	2	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	5	3	2	1	0	1	3	0	1	0	0	0	0	0	0	0	0	5	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	5	1	1	1	1	0
SEP-1998	1998	Florida	Crestview	0	1	1	0	0	1	20	99	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	4	2	2	3	3	0	0	0	1	0	0	0	0	1	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	1	0	0	0	0	0	1	0	1	4	1	0	1	0	0
OCT-1998	1998	Mississippi	Foxworth	0	1	1	0	1	1	20	99	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	4	3	1	2	1	1	0	0	2	0	0	0	0	1	0	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	0	0	1	5	1	0	0	0	0
NOV-1998	1998	Michigan	Muskegon	0	1	1	0	1	1	20	99	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	5	3	2	0	0	0	2	0	0	1	1	1	0	0	0	0	4	1	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	5	1	0	1	1	1
FEB-1999	1999	Arizona	Pheonix	0	1	0	1	0	1	20	99	0	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	4	3	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	1	0	0	99	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
FEB-1999	1999	Oklahoma	Tulsa	0	1	1	0	0	1	20	99	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	5	3	3	0	1	0	0	1	0	0	0	1	0	3	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0
MAR-1999	1999	Louisiana	Gonzales	1	1	1	0	0	2	20	4	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	4	4	2	2	1	1	0	1	1	0	0	1	0	0	1	0	1	1	0	1	0	1	0	0	0	1	0	1	1	0	1	1	0	0	1	1	1	1	1	0	1	0	0	1	0	0	1	5	1	1	1	1	1
MAR-1999	1999	Texas	Abilene	0	1	1	0	1	1	20	99	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	4	0	4	0	0	0	4	0	0	0	0	0	0	1	0	0	0	3	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	1	1	0	0	1	0
APR-1999	1999	Michigan	Detroit	1	0	0	1	0	1	21	99	0	2	0	2	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	4	4	0	1	0	1	1	0	0	1	0	1	0	0	0	0	0	3	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	1	0	0	0	1
APR-1999	1999	Colorado	Littleton	1	0	0	0	0	1	13	99	0	2	0	2	2	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	21	13	9	4	10	0	10	2	0	0	1	0	0	0	0	0	0	0	13	0	1	1	1	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	5	1	1	1	1	1
MAY-1999	1999	California	El Monte	1	0	0	1	0	1	3	99	0	1	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	4	3	1	0	0	0	2	2	0	0	0	0	0	0	0	0	0	1	3	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0
JUN-1999	1999	Nevada	Las Vegas	1	0	0	0	0	1	12	99	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	4	3	1	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	4	0	0	1	0	0	1	0	1	0	0	1	1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	4	1	1	1	1	1
JUL-1999	1999	Georgia	Atlanta	0	1	1	0	1	1	20	99	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	6	3	3	4	1	3	0	0	2	0	0	0	0	1	0	4	1	0	0	0	1	0	0	0	0	0	1	99	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	5	1	1	1	1	0
JUL-1999	1999	Georgia	Atlanta	1	0	0	0	1	2	5	5	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	13	9	8	1	0	0	0	0	0	2	4	2	1	0	0	4	0	0	1	0	1	1	0	0	0	0	1	1	1	0	1	1	0	0	1	1	0	0	0	0	1	0	1	0	0	1	0	5	1	1	1	1	1
AUG-1999	1999	California	Rosemead	0	1	0	0	1	1	20	99	0	1	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	4	4	0	1	0	1	0	0	1	2	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	2	1	0	1	0	0
AUG-1999	1999	California	Sacramento	0	1	1	0	1	1	20	99	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	4	3	1	2	2	0	0	1	1	0	0	0	0	1	0	2	0	1	0	0	1	0	0	0	0	0	99	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0
AUG-1999	1999	California	Los Angeles	0	1	1	0	0	1	20	99	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	4	2	2	0	0	0	0	0	1	2	1	0	0	1	0	0	3	0	0	0	1	1	0	0	0	0	0	99	0	99	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	4	1	0	1	0	1
SEP-1999	1999	Texas	Fort Worth	1	0	0	0	0	1	4	99	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	7	7	3	4	4	0	4	2	0	1	0	0	0	0	0	0	0	0	0	7	1	1	0	0	0	0	1	1	1	0	1	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	5	1	1	1	1	1
SEP-1999	1999	North Carolina	Haywood	0	1	0	1	0	1	20	99	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	5	2	3	1	0	1	0	0	0	2	0	2	0	0	0	0	0	0	5	0	0	1	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	0	1	0	0	1	1	0	0	1	5	1	1	0	0	1
NOV-1999	1999	Hawaii	Honolulu	1	0	0	0	1	1	5	99	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	7	7	0	0	0	0	0	0	2	2	3	0	0	0	7	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	1	1	5	1	1	1	1	1
DEC-1999	1999	California	Sacramento	0	1	1	0	0	1	20	99	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	5	4	1	5	5	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	1	1	99	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	5	1	1	1	1	0
DEC-1999	1999	Maryland	Baltimore	0	1	0	1	0	1	20	99	0	3	0	3	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	5	0	0	0	2	1	1	0	1	0	0	0	0	0	0	0	5	1	1	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	1	0	1	1	0
DEC-1999	1999	Florida	Tampa	1	0	0	0	1	1	14	99	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	3	5	3	2	0	0	0	0	1	0	2	2	0	0	0	4	0	0	0	1	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	1
JAN-2000	2000	Pennsylvania	Reading	0	1	1	0	0	1	20	99	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	4	2	2	3	2	1	0	1	0	0	0	0	0	1	0	3	0	0	0	0	1	0	0	0	0	0	1	99	0	99	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	5	1	1	0	1	0
FEB-2000	2000	Missouri	Warrensburg	0	1	1	0	0	1	20	99	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	5	2	3	4	4	0	0	0	1	0	0	0	1	1	0	4	0	0	0	0	0	0	1	99	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	1	0	0	0	0
FEB-2000	2000	Indiana	Gary	1	1	0	0	1	2	50	20	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5	1	4	0	0	0	2	0	3	0	0	0	0	0	0	0	0	5	0	99	99	99	99	99	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1
MAR-2000	2000	Maryland	Balitmore	1	1	0	1	1	2	20	13	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	4	2	2	0	0	0	0	0	1	2	1	0	0	0	0	0	0	3	1	1	0	1	1	0	0	0	1	1	0	1	1	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	5	1	1	1	1	1
MAR-2000	2000	Tennessee	Memphis	0	1	1	0	1	1	20	99	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	4	3	1	0	0	0	0	0	1	3	0	0	0	1	2	0	0	1	0	0	0	1	0	0	1	0	1	99	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	4	1	1	1	1	1
MAR-2000	2000	Texas	Irving	1	0	0	1	1	1	23	99	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	5	4	1	1	0	1	0	0	2	2	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	5	1	0	1	0	1
APR-2000	2000	Pennsylvania	Pittsburgh	1	0	0	0	0	4	21	12	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	5	4	1	0	0	0	1	1	2	0	0	1	0	0	0	0	0	0	5	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	5	1	0	1	1	0
MAY-2000	2000	New York	New York	1	0	0	1	1	1	13	99	0	2	0	2	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	2	5	4	1	0	0	0	2	1	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	4	1	1	1	1	0
JUN-2000	2000	Virginia	Richmond	0	1	1	0	0	1	20	99	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	4	2	2	2	1	1	0	0	2	0	0	0	0	1	0	2	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	4	1	0	1	1	0
JUL-2000	2000	California	San Bernandino	0	1	0	1	0	1	20	99	0	4	0	4	0	0	4	0	0	2	0	2	1	0	0	0	0	0	0	0	0	0	0	1	2	4	4	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	4	0	1	1	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	2	0	1	0	0	0
SEP-2000	2000	Ohio	Ava	0	1	1	0	0	1	20	99	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	6	2	4	5	4	1	0	1	0	0	0	0	0	1	0	5	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	5	1	1	1	1	1
OCT-2000	2000	Tennessee	Monterey	0	1	0	0	0	1	20	99	1	99	0	99	99	99	99	99	99	99	99	99	99	99	99	99	99	0	0	99	0	99	0	0	0	4	4	0	0	0	0	2	2	0	0	0	0	0	99	99	99	99	99	99	0	1	0	0	0	0	0	0	99	99	99	99	99	99	99	99	99	99	99	99	99	0	0	1	0	0	0	2	1	0	0	0	0
DEC-2000	2000	Kansas	Wichita	0	1	1	0	1	1	20	99	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	4	2	2	2	0	2	2	0	0	0	0	0	0	1	0	0	0	3	0	1	1	0	0	0	0	0	99	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	3	1	0	0	0	0
DEC-2000	2000	Kansas	Wichita	1	0	0	1	0	1	10	99	0	2	0	2	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	4	3	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	4	1	0	0	1	1
DEC-2000	2000	Washington	Colville	0	1	1	0	0	1	20	99	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	2	2	1	1	0	1	0	0	2	0	0	0	0	0	0	4	0	0	1	1	0	1	0	0	0	99	1	0	99	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	4	1	0	1	0	0
DEC-2000	2000	Massachusetts	Wakefield	1	0	0	0	1	1	5	99	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	7	3	4	0	0	0	0	2	1	2	2	0	0	0	7	0	0	0	0	1	0	1	1	1	0	0	1	0	0	99	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	4	1	1	1	0	0
DEC-2000	2000	Pennsylvania	Philadelphia	0	1	0	1	0	1	13	99	0	3	0	3	0	3	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	3	7	6	1	1	0	1	3	0	1	1	1	0	0	0	0	0	0	0	7	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	5	1	0	0	0	0
JAN-2001	2001	Texas	Houston	1	0	1	0	1	2	7	24	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	4	1	3	0	0	0	1	0	0	1	2	0	0	1	0	0	0	3	0	1	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	1	0	1	0	1	0	1	0	0	4	1	1	1	0	0
JAN-2001	2001	Texas	Lufkin	0	1	1	0	0	1	20	99	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	5	2	3	4	4	0	1	0	0	0	0	0	0	1	0	4	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	3	1	0	0	0	0
FEB-2001	2001	Illinois	Melrose Park	1	0	0	0	1	1	48	99	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	4	4	4	0	0	0	0	0	0	0	3	1	0	0	0	4	0	0	0	0	1	1	0	1	1	0	0	1	1	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	4	1	1	1	1	1
APR-2001	2001	Colorado	Highlands Ranch	0	1	1	0	0	1	20	99	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	4	1	3	3	3	0	0	0	1	0	0	0	0	1	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	4	1	0	0	0	1
APR-2001	2001	Mississippi	Jackson	0	1	1	1	0	1	20	99	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	4	1	3	1	1	0	1	0	0	2	0	0	0	1	0	1	2	0	0	0	0	0	1	0	0	0	1	99	0	1	1	0	0	1	1	1	1	0	1	0	0	0	1	0	0	1	5	1	0	0	0	1
MAY-2001	2001	California	Stockton	0	1	0	0	1	1	20	99	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	4	1	3	3	3	0	0	0	0	1	0	0	0	0	0	2	2	0	0	0	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	4	1	0	1	0	0
MAY-2001	2001	Indiana	Gary	0	1	0	1	0	1	20	99	0	2	0	2	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	4	2	2	0	0	0	0	0	3	1	0	0	1	0	0	0	0	4	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	2	1	0	0	0	0
JUL-2001	2001	Colorado	Rifle	1	0	0	0	0	2	13	13	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	3	4	3	1	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	1	1	1	0	1	0	0	4	1	0	0	0	0
JUL-2001	2001	Vermont	Belvidere	0	1	0	0	1	1	20	99	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	4	3	1	0	0	0	3	0	0	1	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	4	1	0	0	0	0
SEP-2001	2001	California	Sacramento	1	0	1	0	1	3	5	45	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	5	3	2	0	0	0	2	1	1	1	0	0	0	1	4	0	0	0	1	1	1	1	1	1	0	0	0	0	0	1	1	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	5	1	1	1	1	1
DEC-2001	2001	Indiana	Lowell	0	1	1	0	0	2	20	20	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	4	1	3	1	1	0	0	0	1	0	0	2	0	1	0	1	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	4	1	0	0	1	1
JAN-2002	2002	California	San Bruno	0	1	0	1	0	1	20	99	0	2	0	2	0	0	2	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	4	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	1	1	0	0	0	0	1	1	99	1	99	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	5	1	0	0	0	0
